9,GAME Clothing Women's Premier League Reserves,27098070,Southern United Hockey Club,MBN,Southern United Hockey Club,Essendon Hockey,,,Not entered,,,
9,GAME Clothing Men's Premier League Reserves,27098340,Southern United Hockey Club,MBN,Southern United Hockey Club,Essendon Hockey,,,Not entered,,,
9,Women's Vic League 2,27098250,Melton Hockey Ground,MEL,Melton Hockey Club,Craigieburn Falcons Hockey Club,,,Not entered,,,
9,Men's Vic League 3,27098160,Melton Hockey Ground,MEL,Melton Hockey Club,Glen Eira Hockey Club,,,Not entered,,,
9,Men's Pennant G,27098070,Melton Hockey Ground,MEL,Melton Hockey Club,Brunswick Hockey Club,,,Not entered,,,
9,Men's Metro B North West,27098340,Melton Hockey Ground,MEL,Melton Hockey Club,Altona Hockey Club,,,Not entered,,,
9,Women's Vic League 1,27098160,Monash University,MON,Monash University Hockey Club,Werribee Hockey Club,,,Not entered,,,
9,Women's Vic League 1 Reserves,27098070,Monash University,MON,Monash University Hockey Club,Werribee Hockey Club,,,Not entered,,,
9,Women's Pennant E,27098340,Monash University,MON,Monash University Hockey Club,Melbourne University Hockey Club,,,Not entered,,,
9,Men's Metro A,27098430,Monash University,MON,Monash University Hockey Club,Mentone Hockey Club,,,Not entered,,,
9,Men's Metro B South East,27098250,Monash University,MON,Monash University Hockey Club,Old East Malvern Hockey Club,,,Not entered,,,
9,Men's Pennant F,27098070,Hawthorn Malvern Hockey Centre,H-1,Toorak East Malvern Hockey Club,La Trobe University Hockey Club,,,Not entered,,,
9,Men's Pennant G,27098160,Hawthorn Malvern Hockey Centre,H-1,Toorak East Malvern Hockey Club,Craigieburn Falcons Hockey Club,,,Not entered,,,
9,Women's Metro A,27098250,Hawthorn Malvern Hockey Centre,H-2,Toorak East Malvern Hockey Club,Croydon Ranges Hockey Club,,,Not entered,,,
9,Men's Metro B North West,27098070,RMIT Bundoora,BUN,RMIT Hockey Club,Hume Hockey Club,,,Not entered,,,
9,Women's Metro B North West,27098160,RMIT Bundoora,BUN,RMIT Hockey Club,Footscray Hockey Club,,,Not entered,,,
9,Men's Metro B South East,27098160,Melbourne Grammar,MGS,Old Melburnians,Doncaster Hockey Club,,,Not entered,,,
9,Women's Pennant C,27098070,Melbourne University Hockey Ground,MUH,Melbourne University Hockey Club,KBH Brumbies Hockey Club,,,Not entered,,,
9,Men's Metro B South East,27098160,Melbourne University Hockey Ground,MUH,Melbourne University Hockey Club,Knox Hockey Club,,,Not entered,,,
9,Women's Metro A,27098250,Melbourne University Hockey Ground,MUH,Melbourne University Hockey Club,OHA Hockey Club,,,Not entered,,,
9,Men's Metro C,27098250,Elwood,ELW,Melbourne Razorbacks Hockey Club,Eastern Christian Hockey Organisation (ECHO),,,Not entered,,,
9,Women's Vic League 2,27098190,Ballarat Hockey Centre,BAL,WestVic Hockey,Bayside Cougars Hockey Club,,,Not entered,,,
9,Men's Vic League 3,27098280,Ballarat Hockey Centre,BAL,WestVic Hockey,Croydon Ranges Hockey Club,,,Not entered,,,
7,Under 14 Mixed District South East,27099330,Dandenong Hockey Centre,DAN,Greater Dandenong Warriors Hockey Club,Maccabi Hockey Club,,,Not entered,,,
7,Under 16 Mixed District South East,27099345,Elwood,ELW,Maccabi Hockey Club,St Bede's Hockey Club,,,Not entered,,,
9,Men's Vic League 1,27099690,Elgar Park,ELG,Old Xaverians Hockey Club,Werribee Hockey Club,,,Not entered,,,
9,Men's Vic League 1 Reserves,27099780,Elgar Park,ELG,Old Xaverians Hockey Club,Werribee Hockey Club,,,Not entered,,,
9,Men's Metro B East,27099600,Elgar Park,ELG,Old Xaverians Hockey Club,Old Trinity Hockey Club (2),,,Not entered,,,
9,Men's Metro B East,27099870,Elgar Park,ELG,KBH Brumbies Hockey Club,Camberwell Hockey Club,,,Not entered,,,
9,Women's Metro B East,27099510,Elgar Park,ELG,Old Xaverians Hockey Club,Waverley Hockey Club,,,Not entered,,,
9,Men's Pennant C,27099510,Koonung Secondary College,KNG,Camberwell Hockey Club,PEGS Hockey Club,,,Not entered,,,
9,Men's Pennant E,27099600,Yarra Valley Hockey Centre,YAR,Yarra Valley Hockey Club,Powerhouse & St Kilda Hockey Club,,,Not entered,,,
9,Women's Pennant C,27099690,Yarra Valley Hockey Centre,YAR,Yarra Valley Hockey Club,Altona Hockey Club,,,Not entered,,,
9,Men's Metro B East,27099510,Yarra Valley Hockey Centre,YAR,Yarra Valley Hockey Club,Croydon Ranges Hockey Club,,,Not entered,,,
9,Women's Vic League 1,27099600,Peninsula Hockey Centre,PHC,Mornington Peninsula Hockey Club,PEGS Hockey Club,,,Not entered,,,
9,Women's Vic League 1 Reserves,27099510,Peninsula Hockey Centre,PHC,Mornington Peninsula Hockey Club,PEGS Hockey Club,,,Not entered,,,
9,Men's Vic League 1,27099690,Peninsula Hockey Centre,PHC,Mornington Peninsula Hockey Club,PEGS Hockey Club,,,Not entered,,,
9,Men's Vic League 1 Reserves,27099780,Peninsula Hockey Centre,PHC,Mornington Peninsula Hockey Club,PEGS Hockey Club,,,Not entered,,,
9,Women's Metro B South,27099420,Peninsula Hockey Centre,PHC,Mornington Peninsula Hockey Club,Casey Hockey Club,,,Not entered,,,
9,Men's Vic League 3,27099600,Churchill Hockey Ground,CHU,Latrobe Valley Hockey Association,St. Bernard's Hockey Club,,,Not entered,,,
9,Men's Pennant E,27099510,Hedley Hull Field,HHF,Waverley Hockey Club,Camberwell Hockey Club,,,Not entered,,,
9,Men's Pennant G,27099600,Hedley Hull Field,HHF,Waverley Hockey Club,Hume Hockey Club,,,Not entered,,,
9,Women's Pennant B,27099690,Hedley Hull Field,HHF,Waverley Hockey Club,Melbourne University Hockey Club,,,Not entered,,,
9,Men's Pennant E,27099510,Mentone Grammar Playing Fields,MNT,Mentone Hockey Club,Altona Hockey Club,,,Not entered,,,
9,Women's Pennant A,27099600,Mentone Grammar Playing Fields,MNT,Mentone Hockey Club,Toorak East Malvern Hockey Club,,,Not entered,,,
9,Men's Metro B South,27099420,Mentone Grammar Playing Fields,MNT,Mentone Hockey Club,Greater Dandenong Warriors Hockey Club,,,Not entered,,,
9,Women's Metro A,27099690,Mentone Grammar Playing Fields,MNT,Mentone Hockey Club,Frankston Hockey Club,,,Not entered,,,
9,Men's Metro B South East,27099600,Melbourne High School,MHS,MCC Hockey Section,Toorak East Malvern Hockey Club,,,Not entered,,,
9,Women's Pennant B,27099600,Albert Park,APK,Powerhouse & St Kilda Hockey Club,Mentone Hockey Club,,,Not entered,,,
9,Women's Metro B South,27099510,Albert Park,APK,Powerhouse & St Kilda Hockey Club,Maccabi Hockey Club,,,Not entered,,,
9,Men's Metro B South,27099510,Berwick,BER,Casey Hockey Club,OHA Hockey Club,,,Not entered,,,
9,Men's Pennant A,27099630,Camberwell Hockey Club,CAM,Camberwell Hockey Club,Waverley Hockey Club,,,Not entered,,,
9,Men's Pennant B,27099720,Camberwell Hockey Club,CAM,Camberwell Hockey Club,MCC Hockey Section,,,Not entered,,,
9,Men's Pennant D,27099450,Camberwell Hockey Club,CAM,Camberwell Hockey Club,Melbourne High School Old Boys Hockey Club,,,Not entered,,,
9,Women's Pennant A,27099540,Camberwell Hockey Club,CAM,Camberwell Hockey Club,Waverley Hockey Club,,,Not entered,,,
9,Men's Metro C,27099600,Dandenong Hockey Centre,DAN,Greater Dandenong Warriors Hockey Club,Old Carey Hockey Club,,,Not entered,,,
9,Men's Pennant A,27099600,Southern United Hockey Club,MBN,Southern United Hockey Club,Doncaster Hockey Club,,,Not entered,,,
9,Men's Pennant C,27099510,Southern United Hockey Club,MBN,Southern United Hockey Club,Melbourne University Hockey Club,,,Not entered,,,
9,Men's Pennant D,27099420,Southern United Hockey Club,MBN,Southern United Hockey Club,Greater Dandenong Warriors Hockey Club,,,Not entered,,,
9,Women's Pennant C,27099690,Southern United Hockey Club,MBN,Southern United Hockey Club,Doncaster Hockey Club,,,Not entered,,,
9,Men's Metro B South,27099780,Southern United Hockey Club,MBN,Southern United Hockey Club,Frankston Hockey Club,,,Not entered,,,
9,Men's Vic League 3,27099510,Melton Hockey Ground,MEL,Caroline Springs Hockey Club,Greater Dandenong Warriors Hockey Club,,,Not entered,,,
9,Men's Metro B North West,27099600,Melton Hockey Ground,MEL,Caroline Springs Hockey Club,PEGS Hockey Club,,,Not entered,,,
9,Women's Metro B North West,27099420,Melton Hockey Ground,MEL,Melton Hockey Club,Hume Hockey Club,,,Not entered,,,
9,Women's Metro B North West,27099690,Melton Hockey Ground,MEL,Caroline Springs Hockey Club,Werribee Hockey Club,,,Not entered,,,
9,Men's Vic League 2,27099600,Monash University,MON,Collegians X Hockey Club,Craigieburn Falcons Hockey Club,,,Not entered,,,
9,Men's Vic League 2 Reserves,27099510,Monash University,MON,Collegians X Hockey Club,Craigieburn Falcons Hockey Club,,,Not entered,,,
9,Men's Pennant D,27099690,Monash University,MON,Monash University Hockey Club,MCC Hockey Section,,,Not entered,,,
9,Women's Metro A,27099780,Monash University,MON,Monash University Hockey Club,Brunswick Hockey Club,,,Not entered,,,
9,Women's Metro B South,27099420,Monash University,MON,Monash University Hockey Club,Collegians X Hockey Club,,,Not entered,,,
9,GAME Clothing Women's Premier League,27099600,Hawthorn Malvern Hockey Centre,H-1,Hawthorn Hockey Club,Mentone Hockey Club,,,Not entered,,,
9,GAME Clothing Men's Premier League,27099690,Hawthorn Malvern Hockey Centre,H-1,Hawthorn Hockey Club,Brunswick Hockey Club,,,Not entered,,,
9,GAME Clothing Women's Premier League Reserves,27099510,Hawthorn Malvern Hockey Centre,H-1,Hawthorn Hockey Club,Mentone Hockey Club,,,Not entered,,,
9,GAME Clothing Men's Premier League Reserves,27099780,Hawthorn Malvern Hockey Centre,H-1,Hawthorn Hockey Club,Brunswick Hockey Club,,,Not entered,,,
9,Men's Pennant A,27099600,Hawthorn Malvern Hockey Centre,H-2,Hawthorn Hockey Club,MCC Hockey Section,,,Not entered,,,
9,Men's Pennant C,27099780,Hawthorn Malvern Hockey Centre,H-2,Hawthorn Hockey Club,MCC Hockey Section,,,Not entered,,,
9,Women's Pennant A,27099420,Hawthorn Malvern Hockey Centre,H-2,Hawthorn Hockey Club,Southern United Hockey Club,,,Not entered,,,
9,Women's Pennant B,27099690,Hawthorn Malvern Hockey Centre,H-2,Hawthorn Hockey Club,MCC Hockey Section,,,Not entered,,,
9,Women's Pennant D,27099510,Hawthorn Malvern Hockey Centre,H-2,Hawthorn Hockey Club,Melbourne University Hockey Club,,,Not entered,,,
9,Men's Metro B South East,27099870,Hawthorn Malvern Hockey Centre,H-1,Old Carey Hockey Club,Waverley Hockey Club,,,Not entered,,,
9,Men's Pennant G,27099450,RMIT Bundoora,BUN,RMIT Hockey Club,Maccabi Hockey Club,,,Not entered,,,
9,Men's Metro B North West,27099510,RMIT Bundoora,BUN,Whittlesea Hockey Club,Craigieburn Falcons Hockey Club,,,Not entered,,,
9,Men's Metro C,27099600,RMIT Bundoora,BUN,Whittlesea Hockey Club,Collegians X Hockey Club,,,Not entered,,,
9,Men's Pennant B,27099510,Melbourne University Hockey Ground,MUH,Melbourne University Hockey Club,Essendon Hockey,,,Not entered,,,
9,Men's Metro C,27099600,Melbourne University Hockey Ground,MUH,Melbourne University Hockey Club,Casey Hockey Club,,,Not entered,,,
9,Men's Vic League 2,27099690,Elwood,ELW,Melbourne Razorbacks Hockey Club,Frankston Hockey Club,,,Not entered,,,
9,Men's Vic League 2 Reserves,27099600,Elwood,ELW,Melbourne Razorbacks Hockey Club,Frankston Hockey Club,,,Not entered,,,
9,Women's Pennant E,27099780,Elwood,ELW,Melbourne Razorbacks Hockey Club,KBH Brumbies Hockey Club,,,Not entered,,,
9,Men's Metro B South East,27099420,Elwood,ELW,Maccabi Hockey Club,Glen Eira Hockey Club,,,Not entered,,,
9,Women's Metro B South,27099510,Elwood,ELW,Glen Eira Hockey Club,Greater Dandenong Warriors Hockey Club,,,Not entered,,,
9,Men's Midweek Open CCW,27101370,Essendon Hockey Centre,ESS1,Essendon Hockey,Greensborough,,,Not entered,,,
9,Men's Masters 45+ CNW,27101460,Essendon Hockey Centre,ESS1,Essendon,Greensborough,,,Not entered,,,
9,Men's Masters 45+ A,27101430,Elgar Park,ELG,KBH Brumbies,Doncaster,,,Not entered,,,
9,Men's Masters 45+ A,27101400,Greensborough Hockey Centre,GRN1,Greensborough,Melbourne University Hockey Club,,,Not entered,,,
9,Men's Masters 45+ A,27101400,Koonung Secondary College,KNG,Camberwell,MCC,,,Not entered,,,
9,Men's Masters 45+ CNW,27101490,Yarra Valley Hockey Centre,YAR,Yarra Valley,Melton Hockey Club,,,Not entered,,,
9,Men's Masters 45+ D,27101430,Yarra Valley Hockey Centre,YAR,Yarra Valley,Mentone,,,Not entered,,,
9,Men's Masters 45+ CNW,27101430,Footscray Hockey Club,ASF,Footscray,KBH Brumbies,,,Not entered,,,
9,Men's Midweek Open A,27101400,Hedley Hull Field,HHF,Waverley,Monash University,,,Not entered,,,
9,Men's Midweek Open CSE,27101340,Hedley Hull Field,HHF,Waverley,Old Xavs,,,Not entered,,,
9,Men's Midweek Open B,27101400,Mentone Grammar Playing Fields,MNT,Mentone,Melbourne Sikhs United HC,,,Not entered,,,
9,Men's Masters 45+ B,27101460,Mentone Grammar Playing Fields,MNT,Frankston,Camberwell,,,Not entered,,,
9,Men's Masters 45+ CSE,27101340,Mentone Grammar Playing Fields,MNT,Mentone,Knox Hockey Club,,,Not entered,,,
9,Men's Masters 45+ D,27101340,Melbourne High School,MHS,MHSOB,Waverley,,,Not entered,,,
9,Men's Masters 45+ D,27101400,Melbourne High School,MHS,MCC,TEM,,,Not entered,,,
9,Men's Midweek Open CCW,27101400,Altona Hockey Club,ALT,Altona,KBH Brumbies,,,Not entered,,,
9,Men's Midweek Open B,27101430,Albert Park,APK,PHSTK,MCC,,,Not entered,,,
9,Men's Midweek Open CSE,27101370,Albert Park,APK,Maccabi,Glen Eira Hockey Club,,,Not entered,,,
9,Men's Masters 45+ CSE,27101400,Berwick,BER,Casey Hockey Club,Doncaster,,,Not entered,,,
9,Men's Midweek Open CCW,27101370,Brunswick Secondary College,BRU,Brunswick,Craigieburn Falcons,,,Not entered,,,
9,Men's Masters 45+ B,27101430,Brunswick Secondary College,BRU,Brunswick,Mentone,,,Not entered,,,
9,Men's Masters 45+ CSE,27101400,Camberwell Hockey Club,CAM,Camberwell Tangerine,Gippsland Bulls,,,Not entered,,,
9,Men's Masters 45+ CSE,27101460,Camberwell Hockey Club,CAM,Camberwell Blue,GDWHC,,,Not entered,,,
9,Men's Masters 45+ D,27101340,Camberwell Hockey Club,CAM,Camberwell Blue,Camberwell Tangerine,,,Not entered,,,
9,Men's Midweek Open CSE,27101340,Dandenong Hockey Centre,DAN,Mornington Peninsula,Collegians-X,,,Not entered,,,
9,Men's Masters 45+ B,27101400,Dandenong Hockey Centre,DAN,GDWHC,TEM,,,Not entered,,,
9,Men's Midweek Open A,27101430,La Trobe Hockey Centre,LAT,La Trobe University Hockey Club,Werribee Hockey Club,,,Not entered,,,
9,Men's Masters 45+ CNW,27101370,La Trobe Hockey Centre,LAT,La Trobe University Hockey Club,Camberwell,,,Not entered,,,
9,Men's Midweek Open CSE,27101340,Southern United Hockey Club,MBN,Southern United,Monash University,,,Not entered,,,
9,Men's Masters 45+ B,27101400,Southern United Hockey Club,MBN,Southern United,KBH Brumbies,,,Not entered,,,
9,Men's Masters 45+ D,27101460,Southern United Hockey Club,MBN,Southern United,PHSTK,,,Not entered,,,
9,Men's Masters 45+ CSE,27101370,Yarra Valley Grammar,YVG,Casey Hockey Club,Frankston,,,Not entered,,,
9,Men's Midweek Open B,27101340,Hawthorn Malvern Hockey Centre,H-1,Hawthorn,TEM,,,Not entered,,,
9,Men's Midweek Open CSE,27101340,Hawthorn Malvern Hockey Centre,H-2,Old Carey Hockey Club,ECHO,,,Not entered,,,
9,Men's Masters 45+ B,27101460,Hawthorn Malvern Hockey Centre,H-1,Hawthorn,PEGS,,,Not entered,,,
9,Men's Masters 45+ CSE,27101400,Hawthorn Malvern Hockey Centre,H-1,Hawthorn,Southern Knights,,,Not entered,,,
9,Men's Masters 45+ D,27101400,Hawthorn Malvern Hockey Centre,H-2,Hawthorn,Knox Hockey Club,,,Not entered,,,
9,Men's Masters 50+ B,27104280,Essendon Hockey Centre,ESS1,Essendon,La Trobe University Hockey Club,,,Not entered,,,
9,Men's Masters 50+ B,27104340,Essendon Hockey Centre,ESS1,Brunswick,Southern,,,Not entered,,,
9,Women's Masters 45+,27104220,Essendon Hockey Centre,ESS2,Essendon,Footscray,,,Not entered,,,
9,Men's Masters 50+ A,27104355,Elgar Park,ELG,KBH Brumbies,Essendon,,,Not entered,,,
9,Men's Masters 60+,27104295,Elgar Park,ELG,KBH Brumbies,Yarra Valley Gold,,,Not entered,,,
9,Men's Masters 50+ B,27104340,Koonung Secondary College,KNG,TEM,KBH Brumbies,,,Not entered,,,
9,Women's Masters 35+ A,27104280,Koonung Secondary College,KNG,Camberwell,Werribee Hockey Club,,,Not entered,,,
9,Women's Masters 45+,27104220,Koonung Secondary College,KNG,Camberwell,MCC,,,Not entered,,,
9,Men's Masters 50+ A,27104370,Yarra Valley Hockey Centre,YAR,Yarra Valley,Camberwell,,,Not entered,,,
9,Men's Masters 60+,27104310,Yarra Valley Hockey Centre,YAR,Yarra Valley Blue,Footscray,,,Not entered,,,
9,Men's Masters 50+ B,27104280,Footscray Hockey Club,ASF,Melbourne University Hockey Club,Camberwell,,,Not entered,,,
9,Women's Masters 35+ BSE,27104340,Footscray Hockey Club,ASF,Melbourne Razorbacks,Monash University 1,,,Not entered,,,
9,Women's Masters 35+ BNW,27104220,Footscray Hockey Club,ASF,RMIT,PEGS,,,Not entered,,,
9,Women's Masters 35+ BSE,27104370,Mentone Grammar Playing Fields,MNT,Mentone,Glen Eira Hockey Club,,,Not entered,,,
9,Women's Masters 45+,27104310,Mentone Grammar Playing Fields,MNT,Mentone,Yesterdays Heroes,,,Not entered,,,
9,Men's Masters 50+ B,27104280,Albert Park,APK,Elwood,Southern United,,,Not entered,,,
9,Women's Masters 35+ A,27104355,Brunswick Secondary College,BRU,Brunswick,Greensborough,,,Not entered,,,
9,Women's Masters 35+ BNW,27104295,Brunswick Secondary College,BRU,Brunswick,Essendon,,,Not entered,,,
9,Men's Masters 50+ A,27104340,Dandenong Hockey Centre,DAN,Southern,Melbourne University Hockey Club,,,Not entered,,,
9,Men's Masters 60+,27104220,Dandenong Hockey Centre,DAN,Southern A,Camberwell,,,Not entered,,,
9,Men's Masters 60+,27104280,Dandenong Hockey Centre,DAN,Southern B,MCC,,,Not entered,,,
9,Men's Masters 50+ A,27104280,Geelong Stead Park,GEL1,Hockey Geelong,St Kilda Old Boys,,,Not entered,,,
9,Men's Masters 50+ B,27104280,The Knox School,KNX,Knox Hockey Club,Footscray,,,Not entered,,,
9,Women's Masters 35+ BSE,27104340,Monash University,MON,Monash University 2,Southern United,,,Not entered,,,
9,Women's Masters 35+ BSE,27104280,Yarra Valley Grammar,YVG,Doncaster,Bayside,,,Not entered,,,
9,Women's Masters 35+ A,27104370,Hawthorn Malvern Hockey Centre,H-1,Hawthorn,Footscray,,,Not entered,,,
9,Women's Masters 35+ BSE,27104310,Hawthorn Malvern Hockey Centre,H-1,Hawthorn,TEM,,,Not entered,,,
9,Women's Masters 35+ A,27104310,Melbourne University Hockey Ground,MUH,Melbourne University Hockey Club,Mentone,,,Not entered,,,
8,Under 16 Boys Shield A,27107110,Essendon Hockey Centre,ESS1,Essendon Hockey,Hawthorn Hockey Club,,,Not entered,,,
8,Under 16 Girls Shield B,27107040,Essendon Hockey Centre,ESS1,Essendon Hockey,PEGS Hockey Club,,,Not entered,,,
8,Under 14 Boys Shield B,27107180,Essendon Hockey Centre,ESS1,Essendon Hockey,Southern United Hockey Club,,,Not entered,,,
8,Under 14 Boys Shield B,27107040,Elgar Park,ELG,KBH Brumbies,PEGS Hockey Club,,,Not entered,,,
8,Under 14 Girls Shield A,27107110,Elgar Park,ELG,KBH Brumbies,Camberwell Hockey Club,,,Not entered,,,
8,Under 18 Mixed North West,27107250,Greensborough Hockey Centre,GRN1,Greensborough Hockey Club,Brunswick Hockey Club,,,Not entered,,,
8,Under 16 Girls Shield B,27107180,Greensborough Hockey Centre,GRN1,Greensborough Hockey Club,KBH Brumbies,,,Not entered,,,
8,Under 14 Boys Shield B,27107040,Greensborough Hockey Centre,GRN1,Greensborough Hockey Club,Altona Hockey Club,,,Not entered,,,
8,Under 14 Girls Shield A,27107110,Greensborough Hockey Centre,GRN1,Greensborough Hockey Club,Toorak East Malvern Hockey Club,,,Not entered,,,
